YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER,FL_NUM,ORIGIN_AIRPORT_ID,DEST_AIRPORT_ID,CRS_DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,CRS_ARR_TIME,ARR_DELAY,ARR_DEL15,CANCELLED,SkyCondition,DryBulbCelsius,Visibility,WindSpeed,WindDirection,StationPressure
2016,3,14,1,AA,1707,10257,11057,755,0,0,1023,-25,0,0,BKN065 BKN080 OVC100,4.4,9,7,150,29.86
2016,3,14,1,AA,1735,12953,11057,800,0,0,1013,8,0,0,BKN049 OVC055,6.1,7,13,60,29.98
2016,3,14,1,AA,1740,11057,12953,1830,88,1,2021,140,1,0,FEW060 SCT100 BKN130,21.7,10,6,200,28.93
2016,3,14,1,AA,1781,12953,11057,1555,16,1,1802,9,0,0,OVC008,5,8,14,80,29.85
2016,3,14,1,AA,1819,12953,14027,735,0,0,1042,-27,0,0,SCT060 BKN070 OVC085,6.1,5,9,80,29.98
2016,3,14,1,AA,1819,14027,12953,1140,0,0,1429,14,0,0,SCT046 SCT060 SCT080,30,10,15,210,30.04
2016,3,14,1,AA,1827,10792,11057,1135,0,0,1335,-9,0,0,FEW019 BKN030 BKN060,12.8,10,16,170,29.04
2016,3,14,1,AA,1830,11057,12478,915,0,0,1101,0,0,0,BKN055,20.6,10,7,220,29.07
2016,3,14,1,AA,1843,11057,10257,1625,44,1,1824,39,1,0,SCT065 BKN250,23.9,10,11,230,28.93
2016,3,14,1,AA,1860,11057,14576,1430,0,0,1617,-19,0,0,SCT047 BKN250,26.1,10,17,190,28.95
2016,3,14,1,AA,1868,14576,11057,800,0,0,1014,-17,0,0,OVC029,8.9,10,13,170,29.28
2016,3,14,1,AA,1869,12953,11057,1440,0,0,1648,-21,0,0,OVC009,4.4,4,23,60,29.89
2016,3,14,1,AA,1870,11057,14576,2215,8,0,2358,9,0,0,FEW110 SCT250,15,10,3,190,28.97
2016,3,14,1,AA,1885,11057,10792,2015,1,0,2201,0,0,0,FEW070 BKN090 OVC100,16.7,10,11,200,28.97
2016,3,14,1,AA,1898,11057,12478,2210,7,0,2356,11,0,0,FEW110 SCT250,15,10,3,190,28.97
2016,3,14,1,AA,1909,15096,11057,745,0,0,1017,-28,0,0,BKN028 BKN035 OVC042,4.4,3,14,100,29.56
2016,3,14,1,AA,1910,11057,12953,955,2,0,1153,-5,0,0,SCT055,23.3,10,8,220,29.06
2016,3,14,1,AA,1921,14576,11057,1657,0,0,1910,-30,0,0,FEW025 SCT040 SCT085,10.6,10,11,170,29.19
2016,3,14,1,AA,1940,11057,10257,2215,6,0,8,18,1,0,FEW110 SCT250,15,10,3,190,28.97
2016,3,14,1,AA,1942,11057,10792,754,0,0,946,-2,0,0,SCT005,17.2,10,6,160,29.07
2016,3,14,1,AA,1952,11057,10792,2225,21,1,6,16,1,0,FEW110 SCT250,15,10,3,190,28.97
2016,3,14,1,AA,1954,11057,12953,2040,45,1,2227,48,1,0,FEW070 BKN090 OVC100,16.7,10,11,200,28.97
2016,3,14,1,AA,1971,11057,15096,2225,32,1,11,33,1,0,FEW110 SCT250,15,10,3,190,28.97
2016,3,14,1,AA,1972,12478,11057,1200,3,0,1403,-9,0,0,SCT012 OVC019,5.6,3,18,70,29.93
2016,3,14,1,AA,1973,12953,11057,1005,1,0,1222,14,0,0,OVC015,6.1,7,13,60,29.97
2016,3,14,1,AA,1981,11057,12953,2204,2,0,2346,9,0,0,FEW110 SCT250,15,10,3,190,28.97
2016,3,14,1,AA,1986,14100,12953,1755,0,0,1856,-5,0,0,BKN007 OVC013,7.2,3,17,40,29.88
2016,3,14,1,AA,1988,11057,10257,1155,0,0,1401,3,0,0,SCT043,25,10,15,190,29
2016,3,14,1,AA,1988,12953,11057,840,0,0,1053,6,0,0,BKN049 OVC055,6.1,7,13,60,29.98
2016,3,14,1,AA,2007,12953,14100,1805,0,0,1921,-15,0,0,OVC007,5.6,5,20,70,29.81
2016,3,14,1,AA,2017,11057,12478,1424,20,1,1612,20,1,0,SCT047 BKN250,26.1,10,17,190,28.95
2016,3,14,1,AA,2030,12953,14100,1530,0,0,1709,-20,0,0,OVC009,4.4,5,21,70,29.87
2016,3,14,1,AA,2033,12953,14100,559,0,0,712,1,0,0,BKN075 OVC090,7.8,10,9,60,29.96
2016,3,14,1,AA,2035,15096,11057,1855,0,0,2109,-16,0,0,OVC039,4.4,10,11,80,29.45
2016,3,14,1,AA,2036,11057,15096,1620,0,0,1810,-16,0,0,SCT065 BKN250,23.9,10,11,230,28.93
2016,3,14,1,AA,2038,10792,11057,1907,0,0,2106,-19,0,0,FEW030 FEW070 BKN280,9.4,10,14,160,28.99
2016,3,14,1,AA,2042,11057,12478,730,0,0,922,-12,0,0,OVC002,16.7,3,5,VR ,29.06
2016,3,14,1,AA,2043,12953,11057,1859,13,0,2104,53,1,0,OVC006,5.6,4,15,70,29.81
2016,3,14,1,AA,2050,11057,12953,1610,21,1,1757,26,1,0,SCT065 BKN250,23.9,10,11,230,28.93
2016,3,14,1,AA,2052,10257,11057,1441,4,0,1700,8,0,0,BKN028 OVC032,5.6,10,8,150,29.81
2016,3,14,1,AA,2057,12478,11057,630,0,0,837,-9,0,0,BKN075 OVC090,7.8,10,9,60,29.96
2016,3,14,1,AA,2060,11057,12953,605,0,0,748,-9,0,0,OVC002,16.7,3,6,170,29.06
2016,3,14,1,AA,2062,11057,12953,759,0,0,955,-6,0,0,SCT005,17.2,10,6,160,29.07
2016,3,14,1,AA,2064,11057,12953,1135,0,0,1326,2,0,0,FEW030 SCT055,24.4,10,8,190,29.04
2016,3,14,1,AA,2066,11057,12953,1313,0,0,1505,21,1,0,SCT047 BKN250,25,10,15,190,28.97
2016,3,14,1,AA,2068,11057,12953,1425,39,1,1610,45,1,0,SCT047 BKN250,26.1,10,17,190,28.95
2016,3,14,1,AA,2070,10257,11057,1907,37,1,2135,32,1,0,BKN031 OVC040,5.6,10,6,180,29.75
2016,3,16,3,AA,1868,14576,11057,800,0,0,1014,-29,0,0,BKN004 OVC025,6.7,6,13,100,29.2
2016,3,16,3,AA,1869,12953,11057,1440,0,0,1648,22,1,0,CLR,16.7,10,7,170,29.62
2016,3,16,3,AA,1870,11057,14576,2215,0,0,2358,-11,0,0,CLR,18.3,10,0,0,29.09
2016,3,16,3,AA,1885,11057,10792,2015,0,0,2201,-15,0,0,SCT250,20,10,3,300,29.07
2016,3,16,3,AA,1898,11057,12478,2210,0,0,2356,-16,0,0,CLR,18.3,10,0,0,29.09
2016,3,16,3,AA,1909,15096,11057,745,0,0,1017,-49,0,0,OVC003,6.7,4,3,70,29.4
2016,3,16,3,AA,1910,11057,12953,955,0,0,1153,-15,0,0,FEW250,25,10,7,250,29.04
2016,3,16,3,AA,1921,14576,11057,1657,0,0,1910,-23,0,0,FEW015 FEW050,12.2,10,18,260,29.14
2016,3,16,3,AA,1940,11057,10257,2215,0,0,8,-28,0,0,CLR,18.3,10,0,0,29.09
2016,3,16,3,AA,1942,11057,10792,754,0,0,946,-8,0,0,CLR,20.6,10,11,260,29.03
2016,3,16,3,AA,1952,11057,10792,2225,0,0,6,-13,0,0,CLR,18.3,10,0,0,29.09
2016,3,16,3,AA,1954,11057,12953,2040,13,0,2227,40,1,0,SCT250,20,10,3,300,29.07
2016,3,16,3,AA,1971,11057,15096,2225,0,0,11,-22,0,0,CLR,18.3,10,0,0,29.09
2016,3,16,3,AA,1972,12478,11057,1200,0,0,1403,-17,0,0,CLR,17.8,8,0,0,29.65
2016,3,16,3,AA,1973,12953,11057,1005,0,0,1222,-13,0,0,CLR,15,10,5,280,29.71
2016,3,16,3,AA,1981,11057,12953,2204,2,0,2346,-4,0,0,CLR,18.3,10,0,0,29.09
2016,3,16,3,AA,1986,14100,12953,1755,0,0,1856,12,0,0,SCT110 BKN250,15.6,10,3,150,29.74
2016,3,16,3,AA,1988,11057,10257,1155,0,0,1401,-21,0,0,FEW055 BKN250,28.9,10,13,280,29
2016,3,16,3,AA,1988,12953,11057,840,0,0,1053,-24,0,0,M,13.3,10,3,50,29.72
2016,3,16,3,AA,2007,12953,14100,1805,0,0,1921,-8,0,0,OVC038,11.7,10,7,160,29.68
2016,3,16,3,AA,2017,11057,12478,1424,0,0,1612,-17,0,0,FEW080 OVC250,30,10,10,280,28.99
2016,3,16,3,AA,2030,12953,14100,1530,0,0,1709,-15,0,0,CLR,15,10,5,VR ,29.6
2016,3,16,3,AA,2033,12953,14100,559,66,1,712,78,1,0,CLR,10,10,0,0,29.72
2016,3,16,3,AA,2035,15096,11057,1855,0,0,2109,1,0,0,OVC070,10,10,3,140,29.35
2016,3,16,3,AA,2036,11057,15096,1620,0,0,1810,-12,0,0,FEW085 OVC250,28.9,10,8,290,28.99
2016,3,16,3,AA,2038,10792,11057,1907,0,0,2106,-25,0,0,FEW030 SCT090,8.9,10,14,230,29.02
2016,3,16,3,AA,2042,11057,12478,730,0,0,922,-17,0,0,CLR,18.3,10,9,230,29.02
2016,3,16,3,AA,2043,12953,11057,1859,0,0,2104,25,1,0,OVC039,11.1,10,5,VR ,29.67
2016,3,16,3,AA,2050,11057,12953,1610,0,0,1757,-5,0,0,FEW085 OVC250,28.9,10,8,290,28.99
2016,3,16,3,AA,2052,10257,11057,1441,0,0,1700,-24,0,0,FEW150 SCT220 OVC260,16.7,10,5,250,29.41
2016,3,16,3,AA,2057,12478,11057,630,0,0,837,-17,0,0,CLR,10,10,0,0,29.72
2016,3,16,3,AA,2060,11057,12953,605,0,0,748,-2,0,0,CLR,15.6,10,6,220,29.01
2016,3,16,3,AA,2062,11057,12953,759,0,0,955,-18,0,0,CLR,20.6,10,11,260,29.03
2016,3,16,3,AA,2064,11057,12953,1135,0,0,1326,-18,0,0,SCT250,27.8,10,9,260,29.03
2016,3,16,3,AA,2066,11057,12953,1313,0,0,1505,9,0,0,FEW055 BKN250,28.9,10,11,270,28.99
2016,3,16,3,AA,2068,11057,12953,1425,0,0,1610,-22,0,0,FEW080 OVC250,30,10,10,280,28.99
2016,3,16,3,AA,2070,10257,11057,1907,0,0,2135,-19,0,0,BKN044 OVC080,11.1,10,3,70,29.46
2016,3,16,3,AA,2073,14100,12953,1535,0,0,1629,1,0,0,FEW045 BKN090 OVC260,20,10,11,200,29.71
2016,3,16,3,AA,2074,14100,12953,2105,26,1,2203,20,1,0,CLR,11.1,10,6,80,29.79
2016,3,16,3,AA,2115,12953,11278,600,0,0,710,-10,0,0,CLR,10,10,0,0,29.72
2016,3,16,3,AA,2117,11278,12953,2200,0,0,2306,2,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2118,10721,12953,1800,0,0,1923,1,0,0,OVC005,6.7,10,6,120,29.82
2016,3,16,3,AA,2118,12953,10721,1600,0,0,1719,-26,0,0,OVC041,13.3,10,6,VR ,29.64
2016,3,16,3,AA,2121,10721,12953,1100,0,0,1214,-22,0,0,OVC016,8.3,10,9,10,29.82
2016,3,16,3,AA,2121,12953,10721,900,0,0,1014,0,0,0,CLR,14.4,10,5,40,29.71
2016,3,16,3,AA,2122,12953,10721,1900,0,0,2016,35,1,0,OVC039,11.1,10,5,VR ,29.67
2016,3,16,3,AA,2123,12953,11278,700,0,0,822,-25,0,0,CLR,11.7,10,0,0,29.71
2016,3,16,3,AA,2125,12953,11278,1000,0,0,1130,-15,0,0,CLR,15,10,5,280,29.71
2016,3,16,3,AA,2126,10721,12953,800,0,0,918,-6,0,0,OVC009,5.6,10,11,10,29.83
2016,3,16,3,AA,2126,12953,10721,600,0,0,703,-17,0,0,CLR,10,10,0,0,29.72
2016,3,16,3,AA,2128,12953,10721,2000,4,0,2114,10,0,0,OVC044,10,10,6,VR ,29.69
2016,3,16,3,AA,2131,10721,12953,1500,1,0,1621,19,1,0,FEW013 SCT028 BKN200,7.8,10,13,80,29.8
2016,3,16,3,AA,2131,12953,10721,1300,0,0,1412,-9,0,0,CLR,17.2,10,8,190,29.63
2016,3,16,3,AA,2133,11278,12953,900,0,0,1030,-14,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2133,12953,11278,1100,0,0,1221,-14,0,0,CLR,15.6,9,5,290,29.69
2016,3,16,3,AA,2135,11278,12953,1200,0,0,1317,-12,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2135,12953,11278,1400,0,0,1521,-17,0,0,CLR,16.7,10,7,170,29.62
2016,3,16,3,AA,2136,10721,12953,1200,0,0,1316,-25,0,0,OVC020,8.3,10,8,80,29.81
2016,3,16,3,AA,2136,12953,10721,1000,0,0,1117,-8,0,0,CLR,15,10,5,280,29.71
2016,3,16,3,AA,2137,11278,12953,600,0,0,706,-11,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2137,12953,11278,800,0,0,928,-2,0,0,M,13.3,10,3,50,29.72
2016,3,16,3,AA,2141,10721,12953,1900,0,0,2021,-7,0,0,OVC005,7.2,8,0,0,29.9
2016,3,16,3,AA,2141,12953,10721,1700,9,0,1818,-5,0,0,BKN041 OVC090,11.7,3,8,170,29.65
2016,3,16,3,AA,2143,11278,12953,1300,0,0,1429,-19,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2143,12953,11278,1500,0,0,1625,-12,0,0,CLR,15,10,5,VR ,29.6
2016,3,16,3,AA,2144,11278,12953,700,0,0,816,-9,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2144,12953,11278,900,0,0,1024,5,0,0,CLR,14.4,10,5,40,29.71
2016,3,16,3,AA,2145,11278,12953,1600,0,0,1730,-21,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2145,12953,11278,1800,0,0,1924,4,0,0,OVC038,11.7,10,7,160,29.68
2016,3,16,3,AA,2146,10721,12953,1600,0,0,1730,-17,0,0,FEW013 SCT030 BKN200,7.2,10,11,80,29.79
2016,3,16,3,AA,2146,12953,10721,1400,0,0,1509,-19,0,0,CLR,16.7,10,7,170,29.62
2016,3,16,3,AA,2147,11278,12953,1000,1,0,1129,-22,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2147,12953,11278,1200,0,0,1326,-31,0,0,CLR,17.8,8,0,0,29.65
2016,3,16,3,AA,2148,10721,12953,600,2,0,722,-15,0,0,OVC009,5,10,13,10,29.8
2016,3,16,3,AA,2152,10721,12953,900,0,0,1024,-7,0,0,OVC012,6.7,10,9,350,29.83
2016,3,16,3,AA,2152,12953,10721,700,0,0,808,-18,0,0,CLR,11.7,10,0,0,29.71
2016,3,16,3,AA,2153,11278,12953,1700,0,0,1824,-19,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2153,12953,11278,1900,0,0,2024,14,0,0,OVC039,11.1,10,5,VR ,29.67
2016,3,16,3,AA,2154,11278,12953,1100,0,0,1213,4,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2154,12953,11278,1300,0,0,1421,-24,0,0,CLR,17.2,10,8,190,29.63
2016,3,16,3,AA,2156,12953,10721,1800,0,0,1919,-31,0,0,OVC038,11.7,10,7,160,29.68
2016,3,16,3,AA,2157,11278,12953,1400,0,0,1520,-5,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2157,12953,11278,1600,0,0,1725,-23,0,0,OVC041,13.3,10,6,VR ,29.64
2016,3,16,3,AA,2158,10721,12953,1000,0,0,1121,-28,0,0,OVC012,7.2,10,6,340,29.83
2016,3,16,3,AA,2158,12953,10721,800,0,0,906,-3,0,0,M,13.3,10,3,50,29.72
2016,3,16,3,AA,2162,10721,12953,1300,0,0,1419,-29,0,0,BKN022,8.9,10,9,80,29.8
2016,3,16,3,AA,2162,12953,10721,1100,0,0,1215,-12,0,0,CLR,15.6,9,5,290,29.69
2016,3,16,3,AA,2163,11278,12953,800,0,0,918,5,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2164,11278,12953,1500,0,0,1623,-20,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2164,12953,11278,1700,0,0,1827,10,0,0,BKN041 OVC090,11.7,3,8,170,29.65
2016,3,16,3,AA,2165,10721,12953,630,0,0,752,-3,0,0,OVC009,5,10,13,10,29.8
2016,3,16,3,AA,2167,11278,12953,1800,0,0,1928,-20,0,0,\N,\N,\N,\N,\N,\N
2016,3,16,3,AA,2167,12953,11278,2000,0,0,2129,-4,0,0,OVC044,10,10,6,VR ,29.69
2016,3,16,3,AA,2168,10721,12953,1400,0,0,1519,-27,0,0,FEW013 BKN024,7.8,10,10,90,29.8
2016,3,16,3,AA,2168,12953,10721,1200,0,0,1316,-20,0,0,CLR,17.8,8,0,0,29.65
2016,3,16,3,AA,2171,10721,12953,700,24,1,823,7,0,0,OVC009,5.6,10,9,350,29.81
2016,3,16,3,AA,2172,10721,12953,1700,0,0,1826,-23,0,0,FEW008 BKN026 BKN200,7.2,10,8,100,29.82
2016,3,16,3,AA,2172,12953,10721,1500,0,0,1612,-11,0,0,CLR,15,10,5,VR ,29.6
2016,3,16,3,AA,2174,11278,12953,1900,0,0,2029,-23,0,0,\N,\N,\N,\N,\N,\N
2016,3,17,4,AA,416,12478,11057,1705,0,0,1913,-15,0,0,CLR,11.7,10,8,260,29.63
2016,3,17,4,AA,494,12953,11057,1300,0,0,1512,-18,0,0,OVC080,12.8,10,8,280,29.66
2016,3,17,4,AA,600,12478,11057,1830,0,0,2040,19,1,0,CLR,12.2,10,M,M,29.62
2016,3,17,4,AA,608,11057,12478,1319,0,0,1514,-6,0,0,FEW055 SCT250,25,10,10,210,29.08
2016,3,17,4,AA,608,12478,14107,1630,15,1,1917,-4,0,0,SCT044 BKN055 OVC120,10.6,10,3,VR ,29.63
2016,3,17,4,AA,614,14107,12478,856,0,0,1651,5,0,0,CLR,21.7,10,7,100,28.73
2016,3,17,4,AA,680,12953,11057,615,0,0,825,-15,0,0,OVC013,8.9,8,5,280,29.74
2016,3,17,4,AA,725,12953,11057,1130,0,0,1343,-1,0,0,CLR,16.1,10,7,220,29.65
2016,3,17,4,AA,829,10792,11057,615,0,0,821,-15,0,0,FEW040 FEW090 SCT250,7.2,10,11,230,29
2016,3,17,4,AA,853,11057,10792,1629,0,0,1814,-11,0,0,FEW160 SCT250,24.4,10,10,230,29.03
2016,3,17,4,AA,858,10792,11057,805,0,0,1014,5,0,0,FEW035 FEW090 FEW150,8.3,10,16,240,29.01
2016,3,17,4,AA,861,12953,11057,1710,0,0,1921,17,1,0,CLR,11.7,10,8,260,29.63
2016,3,17,4,AA,887,12478,11057,1015,0,0,1222,-1,0,0,CLR,14.4,10,10,250,29.68
2016,3,17,4,AA,1707,10257,11057,755,0,0,1023,-10,0,0,FEW004 SCT250,9.4,6,9,170,29.49
2016,3,21,1,AA,600,12478,11057,1830,0,0,2040,-19,0,0,CLR,6.1,10,13,310,29.75
2016,3,21,1,AA,608,11057,12478,1319,0,0,1514,-15,0,0,CLR,12.2,10,7,VR ,29.29
2016,3,21,1,AA,608,12478,14107,1630,12,0,1917,-29,0,0,BKN080,7.8,10,9,300,29.68
2016,3,21,1,AA,614,14107,12478,856,0,0,1651,36,1,0,FEW220 BKN250,23.9,10,5,100,28.87
2016,3,19,6,AA,826,12953,11057,755,1,0,1005,15,1,0,CLR,4.4,10,5,30,29.99
2016,3,19,6,AA,829,10792,11057,615,0,0,821,-14,0,0,FEW150,-3.9,10,5,30,29.41
2016,3,19,6,AA,858,10257,11057,755,0,0,1023,-3,0,0,CLR,0,10,10,320,29.82
2016,3,19,6,AA,1730,12953,11057,830,0,0,1045,-1,0,0,CLR,4.4,10,5,30,29.99
2016,3,19,6,AA,1740,11057,12953,1825,86,1,2017,68,1,0,SCT060 BKN095 BKN250,8.9,10,11,20,29.1
2016,3,19,6,AA,1745,12953,11057,1300,0,0,1512,-13,0,0,FEW120,7.2,10,6,VR ,29.92
2016,3,19,6,AA,1781,12953,11057,1555,0,0,1802,-23,0,0,SCT110,7.8,10,0,0,29.91
2016,3,19,6,AA,1819,12953,14027,735,0,0,1042,-8,0,0,CLR,3.3,10,5,VR ,29.97
2016,3,19,6,AA,1819,14027,12953,1140,2,0,1429,-8,0,0,SCT025 BKN065CB OVC090,27.2,10,20,150,29.87
2016,3,19,6,AA,1830,11057,12478,915,1,0,1101,-14,0,0,FEW060 SCT090 BKN250,18.9,10,9,250,29.08
2016,3,19,6,AA,1859,10792,11057,805,0,0,1014,-12,0,0,FEW035 FEW130,-1.7,10,10,50,29.42
2016,3,19,6,AA,1867,12478,11057,1659,0,0,1902,-10,0,0,FEW120,7.8,10,5,40,29.92
2016,3,19,6,AA,1870,11057,14576,1640,0,0,1832,-25,0,0,SCT095 BKN250,12.8,10,16,30,29.04
2016,3,19,6,AA,1893,12953,11057,1859,0,0,2104,-13,0,0,CLR,7.2,10,3,VR ,29.93
2016,3,19,6,AA,1898,11057,12478,2210,45,1,2356,45,1,0,SCT009 OVC048,7,10,10,30,29.13
2016,3,19,6,AA,1909,15096,11057,745,2,0,1017,-20,0,0,FEW025 FEW200,-3.3,10,8,360,29.73
2016,3,19,6,AA,1910,11057,12953,955,0,0,1153,-20,0,0,FEW031 BKN100 BKN250,20,10,6,220,29.06
2016,3,19,6,AA,1925,12953,11057,615,0,0,825,-6,0,0,CLR,2.8,10,6,20,29.97
2016,3,19,6,AA,1940,11057,10257,2215,28,1,8,17,1,0,SCT009 OVC048,7,10,10,30,29.13
2016,3,19,6,AA,1952,11057,10792,2225,10,0,6,3,0,0,SCT009 OVC048,7,10,10,30,29.13
2016,3,19,6,AA,1954,11057,12953,2040,59,1,2227,60,1,0,OVC040,8.9,10,13,30,29.13
2016,3,19,6,AA,1981,11057,12953,2204,0,0,2346,-18,0,0,OVC046,6.7,10,9,40,29.14
2016,3,19,6,AA,1986,14100,12953,1755,4,0,1856,-3,0,0,OVC055,4.4,10,6,240,30.07
2016,3,19,6,AA,1988,11057,10257,1155,0,0,1401,-29,0,0,BKN038 BKN060 BKN250,18.9,10,11,20,29.04
2016,3,19,6,AA,1990,11057,10792,1745,0,0,1926,-10,0,0,SCT100 BKN250,10.6,10,10,20,29.06
2016,3,19,6,AA,2017,11057,12478,1424,0,0,1612,-16,0,0,FEW055 BKN090 BKN250,14.4,10,15,350,29.04
2016,3,19,6,AA,2030,12953,14100,1530,14,0,1709,-15,0,0,OVC110,7.2,10,0,0,29.92
2016,3,19,6,AA,2033,12953,14100,559,0,0,712,-20,0,0,CLR,2.8,10,6,20,29.97
2016,3,19,6,AA,2036,11057,15096,1620,15,1,1810,1,0,0,SCT095 BKN250,12.8,10,16,30,29.04
2016,3,19,6,AA,2042,11057,12478,730,0,0,922,-26,0,0,FEW043 SCT060 OVC075,15,10,8,170,29.08
2016,3,19,6,AA,2042,12478,11057,1015,0,0,1222,-7,0,0,CLR,5.6,10,6,VR ,29.98
2016,3,19,6,AA,2050,11057,12953,1610,0,0,1757,-21,0,0,SCT095 BKN250,12.8,10,16,30,29.04
2016,3,19,6,AA,2052,10257,11057,1441,0,0,1700,-13,0,0,FEW210,5,10,10,280,29.78
2016,3,19,6,AA,2062,11057,12953,759,0,0,955,-32,0,0,FEW045 SCT090 BKN250,17.2,10,10,200,29.07
2016,3,19,6,AA,2064,11057,12953,1135,0,0,1326,-28,0,0,BKN033 BKN110 BKN250,20.6,10,7,280,29.03
2016,3,19,6,AA,2066,11057,12953,1313,0,0,1505,-5,0,0,BKN045 BKN075 OVC250,15.6,10,16,350,29.04
2016,3,19,6,AA,2068,11057,12953,1425,0,0,1610,-13,0,0,FEW055 BKN090 BKN250,14.4,10,15,350,29.04
2016,3,19,6,AA,2069,12478,11057,1200,0,0,1403,-11,0,0,FEW120,6.7,10,8,320,29.94
2016,3,19,6,AA,2074,14100,12953,2105,36,1,2203,18,1,0,FEW080 BKN110,4.4,10,5,310,30.07
2016,3,19,6,AA,2126,10721,12953,800,95,1,918,107,1,0,FEW030 SCT250,0.6,10,11,320,30.07
2016,3,19,6,AA,2136,12953,10721,1000,91,1,1117,79,1,0,CLR,5.6,10,6,VR ,29.98
2016,3,19,6,AA,2145,11278,12953,1400,100,1,1520,76,1,0,\N,\N,\N,\N,\N,\N
2016,3,19,6,AA,2146,12953,11278,1000,0,0,1130,1,0,0,CLR,5.6,10,6,VR ,29.98
2016,3,19,6,AA,2147,11278,12953,1000,0,0,1129,-16,0,0,\N,\N,\N,\N,\N,\N
2016,3,19,6,AA,2147,12953,11278,1200,0,0,1326,-22,0,0,FEW120,6.7,10,8,320,29.94
2016,3,19,6,AA,2156,11278,12953,1200,94,1,1317,110,1,0,\N,\N,\N,\N,\N,\N
2016,3,19,6,AA,2156,12953,11278,1400,65,1,1521,59,1,0,CLR,7.2,10,0,0,29.9
2016,3,19,6,AA,2158,12953,10721,800,12,0,906,15,1,0,CLR,4.4,10,5,30,29.99
2016,3,20,7,AA,404,12953,11057,1440,77,1,1648,80,1,0,FEW033 BKN060 BKN120,4.4,10,9,70,29.89
2016,3,20,7,AA,600,12478,11057,1830,0,0,2040,6,0,0,OVC046,3.9,10,6,VR ,29.85
2016,3,20,7,AA,608,11057,12478,1319,6,0,1514,-7,0,0,OVC014,7.8,10,5,VR ,29.08
2016,3,20,7,AA,608,12478,14107,1629,5,0,1916,-47,0,0,FEW041 BKN060 OVC080,3.9,10,10,50,29.88
2016,3,20,7,AA,608,12953,11057,955,0,0,1217,-25,0,0,OVC075,2.2,10,8,60,30.02
2016,3,20,7,AA,614,14107,12478,856,22,1,1651,31,1,0,BKN250,23.3,10,8,150,28.87
2016,3,22,2,AA,2115,12953,11278,600,0,0,710,-10,0,0,CLR,1.7,10,6,270,30.01
2016,3,22,2,AA,2117,11278,12953,2200,0,0,2306,-1,0,0,\N,\N,\N,\N,\N,\N
2016,3,22,2,AA,2118,10721,12953,1800,0,0,1923,-6,0,0,FEW250,7.8,10,10,230,29.98
2016,3,22,2,AA,2118,12953,10721,1600,0,0,1719,-10,0,0,CLR,12.8,10,8,240,29.88
2016,3,22,2,AA,2121,10721,12953,1100,,,1214,,,1,FEW050 SCT250,5.6,10,17,250,30.02
2016,3,22,2,AA,2121,12953,10721,900,,,1014,,,1,CLR,6.1,10,7,280,30.05
2016,3,22,2,AA,2122,12953,10721,1900,0,0,2016,-17,0,0,CLR,11.7,10,5,VR ,29.88
2016,3,22,2,AA,2123,12953,11278,700,4,0,822,-17,0,0,CLR,2.8,10,5,VR ,30.04
2016,3,22,2,AA,2125,12953,11278,1000,,,1130,,,1,CLR,7.2,10,7,VR ,30.02
2016,3,22,2,AA,2126,10721,12953,800,0,0,918,-11,0,0,FEW050,2.8,10,16,290,30.05
2016,3,22,2,AA,2126,12953,10721,600,0,0,703,-18,0,0,CLR,1.7,10,6,270,30.01
2016,3,22,2,AA,2128,12953,10721,2000,0,0,2114,-12,0,0,CLR,11.1,10,10,190,29.88
2016,3,22,2,AA,2131,10721,12953,1500,0,0,1621,6,0,0,FEW075,9.4,10,18,270,29.96
2016,3,22,2,AA,2131,12953,10721,1300,0,0,1412,-26,0,0,CLR,12.2,10,7,VR ,29.92
2016,3,22,2,AA,2133,11278,12953,900,0,0,1030,-16,0,0,\N,\N,\N,\N,\N,\N
2016,3,22,2,AA,2133,12953,11278,1100,0,0,1221,-21,0,0,CLR,8.9,10,9,270,29.99
2016,3,22,2,AA,2135,11278,12953,1200,,,1317,,,1,\N,\N,\N,\N,\N,\N
2016,3,22,2,AA,2135,12953,11278,1400,0,0,1521,-10,0,0,FEW110,12.2,10,6,VR ,29.91
2016,3,22,2,AA,2136,10721,12953,1200,0,0,1316,-10,0,0,FEW250,6.7,10,20,240,30
2016,3,22,2,AA,2136,12953,10721,1000,0,0,1117,-17,0,0,CLR,7.2,10,7,VR ,30.02
